,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
10,-0.873539459872635,-2.0977698786910195,0.4913721311787576,-2.7182066268713334,0.7512071305518738,-0.45138213527365556,2.144165471877589,-0.1509522584064984,4.401030149696752,-0.6283939173850156,0.06605341031719628,1.6494731028870955
11,-2.0856047557574047,-0.09000118794711066,1.6073567990126447,-0.673436175473272,0.7512071305518738,-0.6012203571698251,-0.806782211974747,1.5151766449303814,-0.4759043309767427,-1.2500566078040434,-1.495793910365926,4.85262727773161
12,-0.9318741532574636,-1.546825435848364,1.6073567990126447,-1.718774858063581,-1.3311907719317713,-0.6073113417997508,-0.25781643302517515,2.24999859654588,-0.6675949501476591,-1.479529412992275,0.22194100656745797,2.406066191984621
13,-2.565245568032661,-1.1548072745949356,0.7703682981372294,-0.7180678972063131,-1.3311907719317713,-0.5269103446847329,1.191584613864869,6.6429559159863585,-0.4217161700803705,-1.6505909586780478,-1.5198546644129214,2.9963943181761445
14,-0.7244619101114069,0.3232071441848822,-1.182604870572073,-0.6221096954802737,-1.3311907719317713,-0.4306727875319086,-0.8376589708206765,-0.23010536210768956,-0.7265245751224638,-1.4544960160626499,-0.6846493631641332,2.476231597383231
15,-1.8004129214315767,-1.043558877482476,1.0493644650957012,-1.1274045451007801,-1.3311907719317713,-0.4733096799413877,-0.17569739354131989,4.262771768362244,-0.6066332691392404,-0.7285275051035166,0.20509123151948672,6.193979810052515
16,0.3579707338070764,-1.5097426368108773,1.0493644650957012,-3.4622811877636117,0.7512071305518738,-0.5622380555383013,0.18152042821345016,-0.2413665085161971,-0.9087322661365151,0.8610931999276886,-1.0262106096204255,1.0313333829003866
17,-1.9041190430046049,-2.002414109737483,0.21237596422028585,-0.6896948741045943,-1.3311907719317713,-0.6134023264296764,1.0478762947681222,-0.24199749693117126,-0.5436395320972078,-1.4628404817058582,-1.2771091954960212,0.27676093019415854
18,-1.6707802694652911,-1.1548072745949356,-0.6246125366551295,-0.11458325977311541,0.7512071305518738,-0.609747735651721,2.5876082850904067,-0.24200628284581016,-0.5233189717610682,-1.379395825273774,2.138140908313182,-0.3694131309064621
19,0.7403870571076189,1.1125410094113792,-0.06662020273818593,-0.0387093328269449,0.7512071305518738,-0.6048749479477805,-0.6142130643851066,0.2859473149996729,0.9194408121048404,1.6579896688540932,0.9848553374491451,1.8985682473135432
20,-1.6124455760804621,-1.0912367619592445,1.328360632054173,-1.0260267771643001,0.7512071305518738,-0.5817292063540632,-0.7287691244650846,-0.2237954779579478,3.4324167736740994,-1.4044292222033996,-0.288878947951357,4.609514489865225
21,-1.1522496616001494,0.15368577715637258,0.4913721311787576,-0.6205157054183796,0.7512071305518738,-0.20165176544670624,-0.8709664532353282,0.3977680467672487,1.6103398635335853,-0.41561004348320074,-0.6532689218919971,3.4219371600789144
22,-0.18648640445132172,-0.6462431735094069,0.4913721311787576,-1.2893539353892451,0.7512071305518738,-0.5853837971320187,-0.13874382577358513,-0.24178663497983813,0.8313850506482356,0.2686361392598902,-0.12828066190273796,1.1212914786200554
23,-1.8781925126113477,1.133731180289943,-0.9036087036136012,-0.12701638225589146,0.7512071305518738,0.5304845870703502,0.004964493323161463,-0.24200628284581016,1.8880541881274928,-0.1402426772573224,1.8966999381096716,4.411364839335908
24,-0.21241293484457954,1.5310468842630125,-0.06662020273818593,0.6642402844684597,0.7512071305518738,-0.49523722460911984,-0.797749117631523,-0.23330024015819176,-0.7746165679179942,1.1573217302615875,0.5221568910243194,-0.11867920263510366
25,-0.8216863990861212,0.5298113102508778,0.4913721311787576,0.22716820949703118,0.7512071305518738,-0.5939111756139144,-0.8709253937155863,3.671719329019344,-0.611374733217673,-0.37805994808876275,-0.3234119277808549,2.2328960621981206
26,-2.2800537337068327,-1.9282485116625103,0.4913721311787576,-1.5102809579678007,-1.3311907719317713,-0.6146205233556615,2.296085694922721,5.237209573765405,-0.5097719315369752,-2.025257466058106,0.612348482625181,9.228180143643552
27,-0.7374251753080355,1.2290869492434795,-0.3456163696966577,0.6467063937876221,0.7512071305518738,-0.5122919815729114,-0.8731056542138826,-0.14855609986862178,0.23531528078814193,-1.1123729246911043,0.4522937377071412,0.9833949778060529
28,-0.49760476917040714,0.9006393006257422,-0.3456163696966577,-0.6071261888984667,-1.3311907719317713,-0.5293467385367031,-0.8709582413313798,3.120602865307721,-0.1914164862707888,0.15181362025497258,-0.5721001130587601,4.5235976669281515
29,-1.5217027197040627,-0.3495807812095149,-0.9036087036136012,-0.9310249694753975,-1.3311907719317713,-0.5634562524642865,-0.8080139975670048,2.657345547984906,0.6146324070627471,-1.003894871329395,0.14298259833191146,9.983229912032764
30,-0.841131296881064,-0.21714221321849234,-0.06662020273818593,0.028238249772617435,-1.3311907719317713,-0.6060931448737656,-0.48200141081609976,-0.24198048420555235,-0.49622489131288217,-0.45316013887763845,0.6151748965041947,0.1798022044573949
31,-0.7374251753080355,1.34563288907558,-1.182604870572073,0.8440423634501415,0.7512071305518738,-0.26865259637588773,-0.873604527378747,-0.24062449808896796,-0.5165454516490218,0.811026406068438,-0.1549866494518872,1.1272261036118199
32,-0.14759660886143675,-1.8275951999893327,1.0493644650957012,-0.5602628810787735,0.7512071305518738,-0.4891462399791942,2.6820451804968406,-0.24200628284581016,-0.5029984114249286,-1.279262237555273,-0.9107624734852939,-1.0551089305581365
33,-0.9253925206591497,-1.6421812048019004,-1.4616010375305448,-1.2421718295571726,0.7512071305518738,-0.6048749479477805,2.0866821442388908,-0.241413632967442,-0.6770778783045243,-1.012239336972603,-0.47900963542814096,-0.242144859300231
34,-1.1003966008136348,1.5575345978612172,0.21237596422028585,0.6001618839803071,0.7512071305518738,-0.31859867034127765,-0.5037629562793214,0.442496339474279,-0.4759043309767427,0.4104920551944336,0.15454190637557347,1.9887331798291716
35,0.11166869507113444,-0.20124958505956955,-1.4616010375305448,-1.296686289673959,0.7512071305518738,-0.16632405459313782,0.5223144420714493,4.590246768538717,-0.5727656685790079,-0.4364712075912216,-1.4465853200107757,1.9706906470123862
36,-0.5235312995636643,-2.293778959317734,0.21237596422028585,-2.1236483337847436,0.7512071305518738,-0.589038387909974,2.6943630364194195,-0.24199374294946194,-0.5653147964557567,-0.7827665317843716,-0.4947723282149527,-0.7364211595526595
37,-0.23833946523783667,-2.9851082842308743,-0.6246125366551295,-3.5620649656381973,0.7512071305518738,-0.4733096799413877,2.0209869126518063,-0.24197217752262104,-0.6811419903717522,-0.7201830394603084,0.10710888371365052,-0.9672828448891283
38,-1.7939312888332624,-1.1071293901181671,-1.4616010375305448,-2.7462608519606735,0.7512071305518738,-0.47696427071934305,-0.4729683164728757,-0.2402570871131602,-0.46235729075264953,-1.1332340887991255,-1.7660063244147879,2.5487835811967594
39,-0.4587149735805215,0.06362755092247681,1.0493644650957012,-0.5121243812095645,0.7512071305518738,-0.35148998734287584,-0.8367556613863542,-0.2354408084520282,-0.9290528264726547,-0.18613723829496878,1.1057388848900729,0.6227511582663053
40,-0.8216863990861212,-1.345518812502009,0.7703682981372294,-0.19492035889259046,0.7512071305518738,-0.6377662649493787,1.125889382277785,0.14537268077757756,-0.28624576783943995,-1.554629603781151,-0.47208854503209247,5.831649475099558
41,-0.3226006890159216,0.9324245569435883,0.21237596422028585,-0.385242772282775,-1.3311907719317713,-0.5926929786879294,-0.8623357421855751,-0.17810872183576681,-0.8111935765230454,0.3979753567296209,0.08181610310400807,1.5988139983997547
42,-0.3874170149990644,1.0913508385328161,-0.6246125366551295,0.4251417751843085,-1.3311907719317713,-0.24428865785618536,-0.8343742092413223,-0.24200628284581016,0.18112711989176972,-0.5240880968449101,-0.5759773731235625,-0.22580475241942097
43,-0.47167823877715076,1.123136094850661,1.0493644650957012,0.21983585521231758,0.7512071305518738,-0.4343273783098639,0.5962215776069187,-0.23450630662225633,4.130089345214891,0.9528823220029814,-0.7332057041625871,-0.010694484621415614
44,-0.024445589493465432,-1.7852148582322054,-1.4616010375305448,-2.559126418694278,0.7512071305518738,-0.33930801808302463,1.7089345626131567,-0.24192241729698447,-0.2591516873912539,-0.9955504056861865,-0.9081172399831391,-0.3433357840927838
45,-1.1003966008136348,-2.219613361242761,-1.4616010375305448,-2.149152174775053,0.7512071305518738,-0.5707654340201972,1.3886703086261216,-0.2419735353457925,-0.7624242317163104,-0.94965584464854,2.4810428895582373,1.6766641862944025
46,-0.5300129321619785,-1.4090893251376997,1.0493644650957012,-0.13785551467677293,-1.3311907719317713,-0.630457083393468,1.7910536020970118,-0.24019318955215016,-0.5924088769039427,-1.5129072755651087,-1.1109667899154887,-0.23132570381926623
47,-0.9707639488473492,0.9271270142239467,0.4913721311787576,0.9527524856713357,0.7512071305518738,2.7476029923632663,-0.7644909066405615,-0.24200628284581016,-1.0130444758620316,0.5648646695937891,-1.1687270940584262,1.3126314254054705
48,-0.2837108934260359,-1.4461721241751861,0.4913721311787576,0.26829315309390533,0.7512071305518738,-0.5805110094280781,0.6495989532714247,-0.24200628284581016,0.3301445623567933,-0.8453500241084348,-0.9145672613993521,-0.24405412203216595
49,-1.618927208678777,-1.00647607844499,-0.3456163696966577,-2.3305482438186296,-1.3311907719317713,0.05051499823221347,1.3311869809874228,-0.015968660772781876,-0.7847768480860638,-1.9818662447134225,-1.1145179253019424,1.6580966062263351
50,-1.2105843549849775,0.015949666445707878,1.6073567990126447,-0.0074671276138158485,0.7512071305518738,-0.6134023264296764,-0.8638960039357683,-0.24103983223553324,0.3504651226929327,-1.003894871329395,1.8963738134313255,0.5680189599508365
51,-0.4457517083838929,-2.1242575922892244,-1.4616010375305448,-1.6432197291297888,0.7512071305518738,-0.6487300372832449,2.8503892114387437,1.219650425258931,-0.6012144530496032,-1.4878738786354837,-1.6409918643814536,-0.6874167494329956
52,0.08574216467787733,-0.5985652890326385,1.328360632054173,-1.8871002085996231,-1.3311907719317713,-0.29058014104361984,2.078470240290505,-0.21740572185694348,-0.825417968758343,-1.3835680580953784,-0.45882614144594747,1.0797013721094055
53,-1.1522496616001494,1.2449795774024024,0.4913721311787576,0.6342732713048463,0.7512071305518738,-0.37950851664053353,-0.3933128481735362,-0.24198112318116244,5.4509257670639615,-0.4573323716992427,-0.39149951340480726,1.2108040797022726
54,1.5570727644952174,1.2290869492434795,-0.9036087036136012,0.23609455384363992,-1.3311907719317713,-0.1919061900388252,-0.3358295205348375,-0.1277893925403577,-0.8186444486462964,1.0196380471486488,0.6509761389717118,-0.26553332776643424
55,-1.6837435346619194,-1.1971876163520627,0.4913721311787576,-2.44308394218837,0.7512071305518738,0.023714665860540763,2.5260190054775156,-0.16373177060850708,3.3104934116572613,-0.24037626497582384,-0.30819277612462337,-0.5219473126652991
56,-0.6531639515299499,-1.2077827017913447,0.4913721311787576,-0.8707721451357914,0.7512071305518738,-0.5025464061650305,-0.8338814950044193,-0.24094398589401816,-0.36075448907195173,-1.7590690120397574,-1.0578809394955366,0.12040822297145155
57,-0.3809353824007501,-1.1442121891556536,-0.06662020273818593,-0.006510733576679207,0.7512071305518738,-0.6596938096171109,2.127741663980818,-0.24188966979696683,-0.48945137120083565,-1.3042956344848984,0.9145573512275021,1.2494189184556572
58,-1.482812924114177,-0.16946432874172399,-1.182604870572073,0.02218108753741918,-1.3311907719317713,-0.5366559200926139,0.11993114860055872,-0.23242164869430365,-0.48945137120083565,-0.8745556538596642,0.6771023493149102,2.260262161355855
59,-0.6661272167265784,1.1496238084488657,-0.9036087036136012,0.7601984861944991,0.7512071305518738,-0.5464014955004949,-0.8731385018296762,-0.24174430284566897,-0.7502318955146267,0.6316203947394571,1.1214291055261403,0.5824498040997116
60,0.49408501837167695,0.45564571217590544,-0.9036087036136012,0.8411731813387316,0.7512071305518738,2.1750504371502606,-0.8380695660180959,-0.23862769930740413,1.1971551366987476,-1.9376405768044178,1.8239741348381078,1.5177817059518817
61,-0.9837272140439781,0.7258203908775921,-1.182604870572073,-0.6578150728667075,0.7512071305518738,0.17233469083072528,-0.6712857968263859,-0.22251752673774694,1.4680959411806083,0.360425261335183,1.3643919908952729,-0.45830522160080056
62,0.8311299134840195,-1.7799173155125643,-1.4616010375305448,-1.8491632451265385,0.7512071305518738,-0.5451832985745096,2.074364288316312,-0.24199334358970562,-0.6648855421028406,-0.9663447759349569,-0.0397559297689881,-0.6042683574572282
63,-2.377278222681547,0.01065212372606754,-1.4616010375305448,0.09518583237217977,0.7512071305518738,-0.5390923139445841,1.1956905658390617,-0.22123957551754606,-0.6310179415426079,-0.37805994808876275,1.0426881137428257,0.2843979811218984
64,-1.3596619047462057,-1.8646779990268192,-0.6246125366551295,-1.0451546579070325,0.7512071305518738,-0.5025464061650305,0.41145373876824465,-0.17890744134839237,-0.7421036713801709,-1.888408229509488,0.5157793417588522,6.7060918063257695
65,-2.1504210817405474,1.1496238084488657,1.6073567990126447,0.3617009707209138,-1.3311907719317713,-0.4416365598657746,-0.8428324703081594,-0.2383241858926064,1.4884165015167483,0.2894973033679113,-1.6679152683828353,1.7475296546947219
66,0.3579707338070764,0.28082680242775426,-0.9036087036136012,-0.1942827628678325,0.7512071305518738,-0.37341753201060796,0.8590025039552556,-0.24200628284581016,-0.5300924918731147,-0.24872073061903205,-0.26195554394997533,0.2763313460794732
67,-0.9383557858557778,1.1178385521310208,-1.4616010375305448,0.34034150389152956,-1.3311907719317713,-0.37950851664053353,-0.8634032896988652,-0.2418137914432674,0.4317473640374912,-1.0623061308318538,0.39562051582536334,0.20848887700471766
68,-0.34204558681086517,1.0966483812524563,-0.06662020273818593,0.6141889965249775,0.7512071305518738,0.9933994189446954,-0.6799082959721908,-0.24048072857669536,3.9810719027498673,0.3145307002975366,1.2767006884950796,-0.34460862591407376
69,-0.6402006863333213,-1.255460586268113,1.0493644650957012,-1.137606081496904,0.7512071305518738,-0.5646744493902717,0.16099066834248635,-0.24200628284581016,-0.6025691570720125,-0.32799315422951214,-0.13915148451433212,-0.9458036391548601
70,-1.476331291515863,-1.6951566319983098,1.328360632054173,-0.9087091086088765,0.7512071305518738,-0.5549288739823907,1.80337145801959,-0.24197649060798923,0.44529440426158406,-0.19865393675978166,2.0555588925404367,1.150344093190999
71,-3.0254414825129743,-2.394432270990911,-0.6246125366551295,-2.1309806880694575,0.7512071305518738,-0.5622380555383013,2.501383293632359,-0.2368225932088704,-0.455583770640603,-1.0915117605830833,-1.4956127299890662,0.9872135032699229
72,-0.08926191547660824,1.3085500900380935,-0.9036087036136012,1.0066293497633643,0.7512071305518738,-0.01161304499302768,-0.8728798268553021,0.2691742052345365,-0.44203673041651004,-0.47819353580726376,0.25295908708587395,1.1736848300889038
73,-0.27074762822940807,1.3509304317952204,0.21237596422028585,0.7684872345163497,-1.3311907719317713,0.6644862489287133,-0.6232461587283307,-0.22938651454632658,-0.17786944604669574,-0.42812674194801337,-0.19241851531114404,-0.36072598547615803
74,-0.47167823877715076,1.5151542561040896,0.21237596422028585,-0.0929049949313525,0.7512071305518738,-0.2942347318215752,0.7768834644714003,-0.2375015047946021,-0.9818862833466176,0.8736098983925012,-0.7197983562749546,0.7695575518293375
75,-1.3791068025411488,-1.2501630435484719,0.4913721311787576,-2.155209337010252,-1.3311907719317713,-0.5013282092390454,-0.3235116646122592,-0.24184254534572192,-0.6513385018787475,-0.6158772189202032,0.06123401229272246,0.16261883986998027
76,-1.5087394545074344,-0.058215931629264514,-0.06662020273818593,0.3244016032725862,0.7512071305518738,-0.5110737846469264,-0.6302262770844584,-0.24196387083968973,-0.5659921484669613,-1.7256911494669238,-1.3796935248740994,0.3040952083063607
77,0.7274237919109903,0.12190052083852643,1.0493644650957012,-1.1921205416136904,0.7512071305518738,1.7364995437956179,1.6309214751034942,-0.24200628284581016,-0.8558988092625524,0.2185693454006396,-0.18459152303079587,2.318606048339234
78,-0.4911231365720929,-1.2130802445109858,-0.9036087036136012,-1.472343994494716,0.7512071305518738,-0.6085295387257359,-0.8728798268553021,2.5934479869748626,-0.27947224772739365,-1.7215189166453195,-0.3937823861532416,1.0253351158175574
79,0.5005666509699905,-1.3984942396984181,-1.4616010375305448,-2.766663924752921,0.7512071305518738,-0.4343273783098639,-0.5526237847722153,-0.2364631694281889,0.4385208841495375,0.8151986388900422,-0.6132642946813307,0.1221106489074269
80,-0.7698333382996065,0.18547103347421753,0.7703682981372294,0.057248868899094515,0.7512071305518738,-0.2674343994499026,-0.09357835405746473,-0.24200628284581016,0.2217682405640489,-0.6993218753522873,-0.3442114350443719,1.0408796965600613
81,-1.0031721118389205,-1.3190310989038043,-0.3456163696966577,-0.40660223911215865,-1.3311907719317713,-0.5719836309461823,1.187478661890676,-0.24200628284581016,-0.5714109645565986,-1.8195663879530184,0.4680926665693252,-0.057789632009144595
82,-1.3531802721478914,-1.0170711638842715,0.4913721311787576,0.04768492852772867,0.7512071305518738,-0.5768564186501227,1.429729828368049,-0.17060075841708672,-0.5368660119851613,-0.578327123525765,-1.4302428500180124,-0.332516628611819
83,-1.1068782334119491,-0.640945630789766,-0.3456163696966577,-0.4234985337682389,-1.3311907719317713,-0.4684368922374472,1.9799273929098784,-0.24187449412622694,-0.5951182849487614,-1.6464187258564436,0.06271969138297356,0.2114164131936846
84,-1.119841498608578,-1.35081635522165,-1.4616010375305448,-0.36197051737911745,0.7512071305518738,-0.5634562524642865,1.7171464665615421,-0.24200628284581016,-0.48267785108878913,-0.4823657686288682,0.8125527990553759,0.19020768634644042
85,-0.36797211720412226,-1.6580738329608233,-0.3456163696966577,-2.006011867216941,0.7512071305518738,-0.3965632736043252,-0.6372063954405861,-0.24116762735755332,-0.27947224772739365,-0.28209859319186603,-1.3210635549222338,0.5287836108095731
86,-1.5605925152939484,-1.806405029110769,-1.4616010375305448,-1.4465213554920273,-1.3311907719317713,-0.5719836309461823,2.1113178560840473,-0.2417730567481235,-0.40139560974423083,-1.69231328689409,-0.32739789607177333,1.0211506483300667
87,1.3755870517424176,-0.8793350531736074,-1.4616010375305448,-0.8098817247714273,0.7512071305518738,-0.6194933110596019,-0.6092859220160752,-0.20782108770543697,-0.36752800918399825,1.098910470759129,-0.032146353940871814,0.4252538391704
88,-0.2513027304344645,0.48213342577411006,-0.06662020273818593,-0.0036415514652692834,-1.3311907719317713,-0.6158387202816465,1.5857560033873737,-0.15015353889387287,0.005015596978560253,-1.1290618559775212,0.35989174550858943,1.2220528192979228
89,-1.2105843549849775,-0.33898569577023363,-0.3456163696966577,0.30367973246795965,0.7512071305518738,-0.6182751141336168,-0.23318072118001856,-0.2419667462299352,-0.5571865723213008,-1.2083342795880012,1.0574361964192223,0.5398096030864975
90,-0.9902088466422925,-0.7151112288647389,-0.9036087036136012,-0.44677078867189646,0.7512071305518738,-0.6243660987635424,1.778735746174433,-0.24200628284581016,0.6823676081832124,-0.7493886692115377,-0.3333768485081499,0.38982110497024036
91,-0.2318578326395224,-3.0396729742431754,-0.06662020273818593,-2.6512590442717707,0.7512071305518738,-0.5878201909839889,3.1583356095032005,-0.23194241698672832,-0.48945137120083565,-0.574154890704161,-1.047771074466754,-0.48143912170274583
92,-0.3809353824007501,-0.6250530026308432,1.0493644650957012,-1.0457922539317905,0.7512071305518738,-0.5330013293146585,-0.7345174572289546,-0.2221980389326967,-0.022078483469625848,-0.5491214937745357,0.2947030459143955,-0.7213698050159056
93,-1.4504047611226056,-0.6568382589486886,-1.4616010375305448,-0.5067048149991233,0.7512071305518738,-0.5062009969429859,0.132249004523137,-0.23369959991450454,-0.18464296615874226,-0.8370055584652262,2.1838345993572497,0.717800621271134
94,-0.6142741559400642,1.2555746628416842,0.4913721311787576,0.6253469269582376,0.7512071305518738,-0.4172726213460722,-0.8734817594147187,2.54552481621733,-0.5673468524893706,-1.2041620467663972,-0.033378380503519385,1.4521189784960853
95,0.11815032766944873,-0.14827415786316028,-1.182604870572073,-0.3422050406116278,-1.3311907719317713,-0.578074615576108,0.9616513033100744,0.06949432707815109,-0.0830401644780444,-0.15275937572213527,-0.08733389673239966,0.6316610510153351
96,-0.8346496642827493,-1.462064752334109,0.4913721311787576,-1.174905448945232,0.7512071305518738,-0.5792928125020931,-0.7004380558431546,-0.24196842354091172,1.549378182525167,0.7859930091388131,-0.1623788088277716,0.4806224583965138
97,0.15704012325933442,1.3986083162719893,1.0493644650957012,0.2934781960718361,-1.3311907719317713,-0.486709846127224,-0.8585582663693178,0.19728944909823776,1.0142700936734919,0.7943374747820211,0.14736716345192147,0.05019508600454345
98,-0.4198251779906358,-2.9506742565532083,-0.3456163696966577,-4.112629133016503,-1.3311907719317713,-0.5792928125020931,1.99635120080665,4.087053475584626,-0.6852061024389801,-1.9046799375137444,-1.3273686320369582,2.796987736348304
99,-2.0985680209540334,0.9536147278221514,1.0493644650957012,0.8749657706508919,0.7512071305518738,-0.005522060363102081,-0.8679608963902191,3.5838601826305343,-0.5890221168479195,-0.42812674194801337,1.3819664874506843,1.634453569395874
100,-3.116184338889374,-1.3720065261002135,-0.3456163696966577,-0.46749265947652274,-1.3311907719317713,-0.5159465723508668,1.4954250599551333,-0.23369959991450454,-0.455583770640603,-2.0331847084191543,-1.216160116720349,1.0226462374700824
101,-0.4263068105889501,0.33909977234380445,1.6073567990126447,-1.4426957793434814,-1.3311907719317713,-0.6109659325777062,0.15277876439410082,-0.1389714657171153,-0.48945137120083565,0.7943374747820211,-0.6215261198661417,3.240143526953174
102,-0.3614904846058073,-0.33368815305059274,1.0493644650957012,0.8523311117719921,0.7512071305518738,-0.6219297049115722,-0.05662478628972998,-0.24148951132114144,-0.3404339287358122,-1.5921796991755888,-0.616996610444644,0.5869047504742265
103,-0.750388440504664,0.47683588305446856,-0.3456163696966577,-0.5956494604528281,0.7512071305518738,-0.5135101784988967,-0.35225332843160856,-0.24200628284581016,1.7932249065588415,-0.048453555182029845,-0.07921701584907528,0.31685544756479267
104,-3.06433127810286,-1.4090893251376997,0.4913721311787576,-1.8494820431389172,0.7512071305518738,-0.3746357289365931,0.36628826705212425,0.4464899370374067,-0.5368660119851613,-0.9621725431133528,-1.4495204421159062,2.7513722675778247
105,0.3774156316020199,-0.640945630789766,-1.182604870572073,-1.2010468859602983,-1.3311907719317713,-0.5135101784988967,1.450259588239013,-0.24200628284581016,-0.3472074488478587,1.1823551271912134,-0.379034303476846,-1.1064044559561224
106,-0.8605761946760069,-1.382601611539495,-1.182604870572073,-1.1481264159054065,0.7512071305518738,-0.589038387909974,0.8056251282907494,1.1717272545013984,-0.2591516873912539,-0.03593685671721719,0.1280533352786556,0.6023856891256658
107,-0.4587149735805215,0.09011526452068144,0.21237596422028585,0.23258777570747205,0.7512071305518738,-0.6158387202816465,-0.8483755054733196,-0.226271508447087,0.18112711989176972,-1.517079508386713,0.14247529327670386,0.5854250718569769
108,-0.4846415039737786,-1.9441411398214328,-1.4616010375305448,-0.7250814534786483,0.7512071305518738,-0.5366559200926139,3.1008522818645017,-0.17411512427263912,3.561113655802983,-1.4086014550250034,0.4495397959788699,-0.39679514058696264
109,0.32556257081550494,1.0436729540560472,1.0493644650957012,0.6862373473226017,-1.3311907719317713,-0.5963475694658847,-0.13874382577358513,-0.24199669821165865,-0.5659921484669613,1.1573217302615875,0.166717227700559,0.5943349646060067
110,-1.6837435346619194,1.3721206026737847,1.0493644650957012,0.3817852455007824,0.7512071305518738,-0.3721993350846229,-0.7361598380186316,-0.24200628284581016,1.5155105819649344,-0.03176462389561297,1.8167993919144543,2.0078258071485213
111,-1.2624374157714915,-0.7468964851825844,1.6073567990126447,-1.3665030543849315,-1.3311907719317713,-0.5293467385367031,1.2860215092713025,-0.24199174615068036,-0.31333984828762607,-1.7382078479317364,-1.3417181178842628,0.6528856883853454
112,0.8116850156890759,0.20666120435278185,-1.4616010375305448,0.055973676849579185,0.7512071305518738,-0.6182751141336168,-0.6010740180676897,-0.24182417479693152,-0.33366040862376567,1.0363269784350657,-0.17861257059441932,-1.1286791878286968
113,0.5718646095514484,0.837068787990051,1.6073567990126447,0.026325461698344155,0.7512071305518738,-0.5792928125020931,0.9246977355423394,-0.17084037427087442,1.163287536138515,1.2699720164449013,0.38188704325938183,1.733528394660532
114,0.06629726688293448,0.04773492276355403,-1.4616010375305448,-1.4707500044328214,-1.3311907719317713,-0.6109659325777062,-0.015565266547802352,-0.2399535736983625,-0.706881366797529,1.2699720164449013,-0.2993874098092312,0.4225649608229249
115,-1.1846578245917205,1.5946173968987036,1.0493644650957012,1.0085421378376376,0.7512071305518738,-0.4306727875319086,-0.8699440711937543,-0.24200628284581016,-1.0448800203886504,-0.6701162456010578,1.8823142161869966,0.6093863191427606
116,0.4551952227817906,-2.812938145842544,0.4913721311787576,-2.281772147924662,0.7512071305518738,-0.5390923139445841,2.222178559387251,-0.24189366339452995,-0.8464158811056873,-0.640910615849828,-0.9906630196805118,-1.4746694159008435
117,-1.7096700650551764,1.3403353463559384,-1.182604870572073,0.6291725031067842,0.7512071305518738,-0.04572255892061097,-0.8687410272653158,-0.24200628284581016,-0.5605733323773241,-1.2083342795880012,0.9781878995806996,-0.12886193720542344
118,0.3514891012087628,-0.07940610250782822,0.21237596422028585,0.0017780147451715892,-1.3311907719317713,-0.6073113417997508,0.0337061571425108,-0.2418800851628153,-0.2726987276153471,1.5328226842059671,0.288977746005623,-0.12418424351218278
